Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
JAPON|EL CARMEN|08/01/2013| 87032369|2008|MITSUBISHI|LANCER DE|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|33314.18|3997.7|
JAPON|EL CARMEN|09/01/2013| 87032369|2003|MAZDA|PROTEGE ES|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|18791.37|2254.96|
ESTADOS UNIDOS|PUERTO BARRIOS|10/01/2013| 87043151|2001|TOYOTA|TACOMA 4X4|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|28313.5|3397.62|
ESTADOS UNIDOS|EL CARMEN|14/01/2013| 87043151|1995|TOYOTA|4X4 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|23142.02|2777.04|
JAPON|EL CARMEN|17/01/2013| 87112090|2005|YAMAHA|VIRAGO XV250|250|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|19272.98|2312.76|
JAPON|CENTRAL DE GUATEMALA|21/01/2013| 87033370|2013|TOYOTA|LAND CRUISER PRADO|2982|LIVIANO|CAMIONETA|DISTRIBUIDOR|DIESEL|7|5|0|222166.07|26659.93|
JAPON|CENTRAL DE GUATEMALA|22/01/2013| 87032470|2012|TOYOTA|PRADO|3956|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|7|5|0|244179.13|29301.5|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|17/01/2013| 87032480|2012|HONDA|PILOT EX-L|3500|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|8|5|0|225850.7|27102.08|
CHINA|PUERTO QUETZAL|21/01/2013| 87112090|2013|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|739273.66|88712.84|
CHINA|PUERTO QUETZAL|21/01/2013| 87112090|2013|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|739273.66|88712.84|
CHINA|PUERTO QUETZAL|21/01/2013| 87112090|2013|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|739273.66|88712.84|
CHINA|PUERTO QUETZAL|21/01/2013| 87112090|2013|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|739273.66|88712.84|
CHINA|PUERTO QUETZAL|21/01/2013| 87112090|2013|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|739273.66|88712.84|
CHINA|PUERTO QUETZAL|21/01/2013| 87112090|2013|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|739273.66|88712.84|
